class,confidence_prediction,confidence_threshold,true_label
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.7068452413273201,0.7929061444505349,au_network_camera
au_network_camera,0.7182591847502486,0.7929061444505349,au_network_camera
au_network_camera,0.6674686064678903,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.704470640452939,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.78,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.79,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.78,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.55,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.79,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.6380661296964816,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.79,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.7039928955051004,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
sony_network_camera,0.5783485049085199,0.5906715364386796,au_network_camera
au_network_camera,0.7378176814464914,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.78,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.78,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.7082867269896715,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.7450135775159495,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.6966534440578137,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.7839072968456269,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.7272721622248488,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.6374966868145683,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.7097220549337778,0.7929061444505349,au_network_camera
au_network_camera,0.725500821320168,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.6952134918244652,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.6773708656167394,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.7475687521471154,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.708189211195336,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.79,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.55,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
planex_smacam_pantilt,0.6940201626553977,0.7922915082759041,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.7855633105198432,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.7347593424415579,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7364825935767368,0.7929061444505349,au_network_camera
au_network_camera,0.7344067558587477,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.6665114934428754,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.78,0.7929061444505349,au_network_camera
au_network_camera,0.7717809234442525,0.7929061444505349,au_network_camera
au_network_camera,0.53,0.7929061444505349,au_network_camera
au_network_camera,0.6276142633727938,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.7171332763151416,0.7929061444505349,au_network_camera
au_network_camera,0.5813522663131352,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.6693108519267948,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.6502779924944393,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.7472950388599164,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.7651663437119878,0.7929061444505349,au_network_camera
au_network_camera,0.7187899051148261,0.7929061444505349,au_network_camera
au_network_camera,0.716332510639201,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.7591811976623462,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.7695538485438006,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.7771952530707888,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
jvc_kenwood_cu-hb1,0.6239426092387469,0.8514329907564308,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.79,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
i-o_data_qwatch,0.6734048971405846,0.7387500018768463,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.5560145995660674,0.7929061444505349,au_network_camera
au_network_camera,0.6291699208386526,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.6279735037040993,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.7649763087138858,0.7929061444505349,au_network_camera
au_network_camera,0.6588532370657518,0.7929061444505349,au_network_camera
au_network_camera,0.7653085815693669,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.52,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.7271477573196923,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.7494441098675557,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.78,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.6884713774563785,0.7929061444505349,au_network_camera
au_network_camera,0.7792100759024541,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.75719606702753,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.7002382593801737,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.57,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.7359150055391305,0.7929061444505349,au_network_camera
au_network_camera,0.7258906735306337,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.7051082256562782,0.7929061444505349,au_network_camera
au_network_camera,0.7414073223726072,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7349179796044865,0.7929061444505349,au_network_camera
au_network_camera,0.6299056024897773,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
i-o_data_qwatch,0.6339663155369974,0.7387500018768463,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.7184938936623645,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.7861427249307024,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.728903252596124,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.7887048622205133,0.7929061444505349,au_network_camera
au_network_camera,0.59,0.7929061444505349,au_network_camera
au_network_camera,0.78,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.79,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.6393073699743426,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.7899056024897773,0.7929061444505349,au_network_camera
au_network_camera,0.6694401927574931,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7086755938542559,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.55,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.767958255439944,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.7062261333326286,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.6976910779027797,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.6498590689118576,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.6377980340153564,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.7864844262368591,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.74,0.7929061444505349,au_network_camera
au_network_camera,0.656458149817253,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.7530165574840686,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.6800271280749891,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.689237828798236,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.7049315508987154,0.7929061444505349,au_network_camera
au_network_camera,0.7266163461915605,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.734678765324157,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.7094591427285682,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.628932130836232,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.7637287537133527,0.7929061444505349,au_network_camera
au_network_camera,0.7891661648013336,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.79,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.7883899789315367,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.54,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.7491811976623461,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.6982109631894088,0.7929061444505349,au_network_camera
au_network_camera,0.68,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.7446432360716093,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.73,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.6594441098675557,0.7929061444505349,au_network_camera
au_network_camera,0.7774581652759984,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.75,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.72,0.7929061444505349,au_network_camera
au_network_camera,0.688171085338466,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.7851762033556483,0.7929061444505349,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.738489507893172,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.7347209899747495,0.7929061444505349,au_network_camera
au_network_camera,0.7477210774812082,0.7929061444505349,au_network_camera
philips_hue_bridge,0.6928150418057369,0.7397032660962076,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.6897220549337778,0.7929061444505349,au_network_camera
au_network_camera,0.7543814746007272,0.7929061444505349,au_network_camera
au_network_camera,0.58,0.7929061444505349,au_network_camera
au_network_camera,0.7275801463930657,0.7929061444505349,au_network_camera
au_network_camera,0.7438053416591341,0.7929061444505349,au_network_camera
planex_smacam_outdoor,0.6446284078971034,0.7169006507866079,au_network_camera
au_network_camera,0.62,0.7929061444505349,au_network_camera
au_network_camera,0.67,0.7929061444505349,au_network_camera
au_network_camera,0.7472617308107534,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.66,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.63,0.7929061444505349,au_network_camera
au_network_camera,0.65,0.7929061444505349,au_network_camera
au_network_camera,0.7497185729813255,0.7929061444505349,au_network_camera
au_network_camera,0.61,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.64,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.56,0.7929061444505349,au_network_camera
au_network_camera,0.7739196536353625,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.76,0.7929061444505349,au_network_camera
au_network_camera,0.77,0.7929061444505349,au_network_camera
au_network_camera,0.69,0.7929061444505349,au_network_camera
au_network_camera,0.6,0.7929061444505349,au_network_camera
au_network_camera,0.71,0.7929061444505349,au_network_camera
au_network_camera,0.7289321308362321,0.7929061444505349,au_network_camera
au_network_camera,0.7,0.7929061444505349,au_network_camera
au_network_camera,0.7394591427285682,0.7929061444505349,au_network_camera
